6.037185929648241256e+01,5.862247195494290281e+03
6.107035175879397570e+01,6.052683138412199696e+03
6.176884422110553174e+01,5.359616825087433426e+03
6.246733668341708778e+01,5.116102474429863832e+03
6.316582914572864382e+01,4.877569725142695461e+03
6.386432160804019986e+01,4.643839468225267410e+03
6.456281407035176301e+01,4.414720917278986235e+03
6.526130653266332615e+01,4.190011806669674115e+03
6.595979899497487509e+01,3.969498590139089629e+03
6.665829145728643823e+01,4.097323962320996543e+03
6.735678391959798716e+01,3.540150444022678130e+03
6.805527638190955031e+01,3.330833807689192327e+03
6.875376884422111345e+01,3.278638546774425777e+03
6.945226130653266239e+01,2.921632194277669441e+03
7.015075376884422553e+01,2.563477120901212402e+03
7.084924623115577447e+01,2.428785182540332698e+03
7.154773869346733761e+01,2.216250721931172393e+03
7.224623115577890076e+01,2.041749379537928235e+03
7.294472361809044969e+01,1.866445715619089697e+03
7.364321608040201284e+01,1.690156253107892326e+03
7.434170854271357598e+01,1.512678066259038360e+03
7.504020100502512491e+01,1.333789710192897473e+03
7.573869346733668806e+01,1.153252096085880112e+03
7.643718592964825120e+01,9.708093153925441356e+02
7.713567839195980014e+01,7.861894163234452435e+02
7.783417085427136328e+01,5.991051356313028009e+02
7.853266331658291222e+01,4.092545885830197676e+02
7.923115577889447536e+01,2.163219198202765483e+02
7.992964824120603851e+01,1.997791764034545992e+01
8.062814070351758744e+01,0.000000000000000000e+00
8.132663316582915058e+01,0.000000000000000000e+00
8.202512562814069952e+01,0.000000000000000000e+00
8.272361809045226266e+01,0.000000000000000000e+00
8.342211055276382581e+01,0.000000000000000000e+00
8.412060301507537474e+01,0.000000000000000000e+00
8.481909547738693789e+01,0.000000000000000000e+00
8.551758793969850103e+01,0.000000000000000000e+00
8.621608040201004997e+01,0.000000000000000000e+00
8.691457286432161311e+01,0.000000000000000000e+00
8.761306532663317626e+01,0.000000000000000000e+00
8.831155778894472519e+01,0.000000000000000000e+00
8.901005025125628833e+01,0.000000000000000000e+00
8.970854271356783727e+01,0.000000000000000000e+00
9.040703517587940041e+01,0.000000000000000000e+00
9.110552763819096356e+01,0.000000000000000000e+00
9.180402010050251249e+01,0.000000000000000000e+00
9.250251256281407564e+01,0.000000000000000000e+00
9.320100502512562457e+01,0.000000000000000000e+00
9.389949748743718771e+01,0.000000000000000000e+00
9.459798994974875086e+01,0.000000000000000000e+00
9.529648241206029979e+01,0.000000000000000000e+00
9.599497487437186294e+01,0.000000000000000000e+00
9.669346733668342608e+01,0.000000000000000000e+00
9.739195979899497502e+01,0.000000000000000000e+00
9.809045226130653816e+01,0.000000000000000000e+00
9.878894472361810131e+01,0.000000000000000000e+00
9.948743718592965024e+01,0.000000000000000000e+00
1.001859296482412134e+02,0.000000000000000000e+00
1.008844221105527623e+02,0.000000000000000000e+00
1.015829145728643255e+02,0.000000000000000000e+00
1.022814070351758886e+02,0.000000000000000000e+00
1.029798994974874375e+02,0.000000000000000000e+00
1.036783919597990007e+02,0.000000000000000000e+00
1.043768844221105496e+02,0.000000000000000000e+00
1.050753768844221128e+02,0.000000000000000000e+00
1.057738693467336759e+02,0.000000000000000000e+00
1.064723618090452248e+02,0.000000000000000000e+00
1.071708542713567880e+02,0.000000000000000000e+00
1.078693467336683511e+02,0.000000000000000000e+00
1.085678391959799001e+02,0.000000000000000000e+00
1.092663316582914632e+02,0.000000000000000000e+00
1.099648241206030264e+02,0.000000000000000000e+00
1.106633165829145753e+02,0.000000000000000000e+00
1.113618090452261384e+02,0.000000000000000000e+00
1.120603015075376874e+02,0.000000000000000000e+00
1.127587939698492505e+02,0.000000000000000000e+00
1.134572864321608137e+02,0.000000000000000000e+00
1.141557788944723626e+02,0.000000000000000000e+00
1.148542713567839257e+02,0.000000000000000000e+00
1.155527638190954747e+02,0.000000000000000000e+00
1.162512562814070378e+02,0.000000000000000000e+00
1.169497487437186010e+02,0.000000000000000000e+00
1.176482412060301499e+02,0.000000000000000000e+00
1.183467336683417130e+02,0.000000000000000000e+00
1.190452261306532762e+02,0.000000000000000000e+00
1.197437185929648251e+02,0.000000000000000000e+00
1.204422110552763883e+02,0.000000000000000000e+00
1.211407035175879514e+02,0.000000000000000000e+00
1.218391959798995003e+02,0.000000000000000000e+00
1.225376884422110635e+02,0.000000000000000000e+00
1.232361809045226124e+02,0.000000000000000000e+00
1.239346733668341756e+02,0.000000000000000000e+00
1.246331658291457387e+02,0.000000000000000000e+00
1.253316582914572876e+02,0.000000000000000000e+00
1.260301507537688508e+02,0.000000000000000000e+00
1.267286432160803997e+02,0.000000000000000000e+00
1.274271356783919629e+02,0.000000000000000000e+00
1.281256281407035260e+02,0.000000000000000000e+00
1.288241206030150749e+02,0.000000000000000000e+00
1.295226130653266523e+02,0.000000000000000000e+00
1.302211055276382012e+02,0.000000000000000000e+00
1.309195979899497502e+02,0.000000000000000000e+00
1.316180904522612991e+02,0.000000000000000000e+00
1.323165829145728765e+02,0.000000000000000000e+00
1.330150753768844254e+02,0.000000000000000000e+00
1.337135678391959743e+02,0.000000000000000000e+00
1.344120603015075517e+02,0.000000000000000000e+00
1.351105527638191006e+02,0.000000000000000000e+00
1.358090452261306496e+02,0.000000000000000000e+00
1.365075376884422269e+02,0.000000000000000000e+00
1.372060301507537758e+02,0.000000000000000000e+00
1.379045226130653248e+02,0.000000000000000000e+00
1.386030150753769021e+02,0.000000000000000000e+00
1.393015075376884511e+02,0.000000000000000000e+00
1.400000000000000000e+02,0.000000000000000000e+00
